MLATV.FR,E,13-11-2021,05:14:08.000,0.000000,0,0.000000,0,,0.000000,0.000000,,,0.000000,,,0.000000,0.000000,,0.000000,,0.000000,0,00:00:00.000,0,,13-11-2021,,,,,,,00:00:00.000,00:00:00.000,,,,,
INEA.FR,E,13-11-2021,05:14:08.000,0.000000,0,0.000000,0,,0.000000,0.000000,,,0.000000,,,0.000000,0.000000,,0.000000,,0.000000,0,00:00:00.000,0,,13-11-2021,,,,,,,00:00:00.000,00:00:00.000,,,,,
ISADW.FR,I,13-11-2021,00:00:00.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
F4RIP.FR,I,13-11-2021,00:00:00.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
LARF.FR,E,13-11-2021,00:00:00.000,,,,,,,,,,,,,,,,,,,,00:00:00.000,,,,,,,,,,,,,,,,
ALTA.FR,E,13-11-2021,05:14:08.000,0.000000,0,0.000000,0,,0.000000,0.000000,,,0.000000,,,0.000000,0.000000,,0.000000,,0.000000,0,00:00:00.000,0,,13-11-2021,,,,,,,00:00:00.000,00:00:00.000,,,,,
NSCG.FR,E,13-11-2021,00:00:00.000,,,,,,,,,,,,,,,,,,,,00:00:00.000,,,,,,,,,,,,,,,,
MLSNT.FR,E,13-11-2021,05:14:08.000,0.000000,0,0.000000,0,,0.000000,0.000000,,,0.000000,,,0.000000,0.000000,,0.000000,,0.000000,0,00:00:00.000,0,,,,,,,,,00:00:00.000,00:00:00.000,,,,,
IXBTI.FR,I,13-11-2021,00:00:00.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
NSG.FR,E,13-11-2021,00:00:00.000,,,,,,,,,,,,,,,,,,,,00:00:00.000,,,,,,,,,,,,,,,,
IVWRL.FR,I,13-11-2021,05:13:06.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
IPTPH.FR,I,13-11-2021,00:00:00.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
AMZ2.FR,E,13-11-2021,00:00:00.000,0.000000,0,0.000000,0,,0.000000,0.000000,,,0.000000,,,0.000000,0.000000,,0.000000,,0.000000,0,00:00:00.000,0,,13-11-2021,,,,,,,00:00:00.000,00:00:00.000,,,,,
AKOM.FR,E,13-11-2021,14:05:26.421,0.000000,0,0.000000,0,,0.000000,0.000000,,,0.000000,,,0.000000,0.000000,,0.000000,,0.000000,0,00:00:00.000,0,,13-11-2021,,,,,,,00:00:00.000,00:00:00.000,,,,,
IUS10.FR,I,13-11-2021,05:13:06.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
NSDG.FR,E,13-11-2021,00:00:00.000,,,,,,,,,,,,,,,,,,,,00:00:00.000,,,,,,,,,,,,,,,,
SK.FR,E,13-11-2021,05:14:08.000,0.000000,0,0.000000,0,,0.000000,0.000000,,,0.000000,,,0.000000,0.000000,,0.000000,,0.000000,0,00:00:00.000,0,,13-11-2021,,,,,,,00:00:00.000,00:00:00.000,,,,,
IECAR.FR,I,13-11-2021,00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISXLY.FR,I,13-11-2021,00:00:00.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
USCEG.FR,I,13-11-2021,00:00:00.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
ALSER.FR,E,13-11-2021,05:14:08.000,0.000000,0,0.000000,0,,0.000000,0.000000,,,0.000000,,,0.000000,0.000000,,0.000000,,0.000000,0,00:00:00.000,0,,13-11-2021,,,,,,,00:00:00.000,00:00:00.000,,,,,
GHCPR.FR,I,13-11-2021,00:00:00.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
IMI13.FR,I,13-11-2021,05:13:06.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
IJD1X.FR,I,13-11-2021,00:00:00.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
ITSYE.FR,I,13-11-2021,05:13:06.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
INUST.FR,I,13-11-2021,05:13:06.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
IBAB3.FR,I,13-11-2021,00:00:00.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
ISXLP.FR,I,13-11-2021,00:00:00.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
IBTPS.FR,I,13-11-2021,05:13:06.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
I100H.FR,I,13-11-2021,00:00:00.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
CACLN.FR,I,13-11-2021,00:00:00.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
II500.FR,I,13-11-2021,00:00:00.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
COM.FR,E,13-11-2021,05:14:08.000,0.000000,0,0.000000,0,,0.000000,0.000000,,,0.000000,,,0.000000,0.000000,,0.000000,,0.000000,0,00:00:00.000,0,,13-11-2021,,,,,,,00:00:00.000,00:00:00.000,,,,,
ICSUS.FR,I,13-11-2021,05:13:06.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
ALFLE.FR,E,13-11-2021,09:34:22.000,0.000000,0,0.000000,0,,0.000000,0.000000,,,0.000000,,,0.000000,0.000000,,0.000000,,0.000000,0,00:00:00.000,0,,13-11-2021,,,,,,,00:00:00.000,00:00:00.000,,,,,
ALVU.FR,E,13-11-2021,11:42:01.206,0.000000,0,0.000000,0,,0.000000,0.000000,,,0.000000,,,0.000000,0.000000,,0.000000,,0.000000,0,00:00:00.000,0,,13-11-2021,,,,,,,00:00:00.000,00:00:00.000,,,,,
ITNAE.FR,I,13-11-2021,05:13:06.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
ALTBM.FR,E,13-11-2021,00:00:00.000,0.000000,0,0.000000,0,,0.000000,0.000000,,,0.000000,,,0.000000,0.000000,,0.000000,,0.000000,0,00:00:00.000,0,,13-11-2021,,,,,,,00:00:00.000,00:00:00.000,,,,,
I2POW.FR,E,13-11-2021,17:05:56.447,0.000000,0,0.000000,0,,0.000000,0.000000,,,0.000000,,,0.000000,0.000000,,0.000000,,0.000000,0,00:00:00.000,0,,13-11-2021,,,,,,,00:00:00.000,00:00:00.000,,,,,
PAR.FR,E,13-11-2021,01:00:00.000,0.000000,0,0.000000,0,,0.000000,0.000000,,,0.000000,,,0.000000,0.000000,,0.000000,,0.000000,0,00:00:00.000,0,,13-11-2021,,,,,,,00:00:00.000,00:00:00.000,,,,,
IDHYD.FR,I,13-11-2021,00:00:00.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
GENX.FR,E,13-11-2021,05:14:08.000,0.000000,0,0.000000,0,,0.000000,0.000000,,,0.000000,,,0.000000,0.000000,,0.000000,,0.000000,0,00:00:00.000,0,,13-11-2021,,,,,,,00:00:00.000,00:00:00.000,,,,,
MLALE.FR,E,13-11-2021,00:00:00.000,0.000000,0,0.000000,0,,0.000000,0.000000,,,0.000000,,,0.000000,0.000000,,0.000000,,0.000000,0,00:00:00.000,0,,13-11-2021,,,,,,,00:00:00.000,00:00:00.000,,,,,
ALNMR.FR,E,13-11-2021,09:52:59.349,0.000000,0,0.000000,0,,0.000000,0.000000,,,0.000000,,,0.000000,0.000000,,0.000000,,0.000000,0,00:00:00.000,0,,13-11-2021,,,,,,,00:00:00.000,00:00:00.000,,,,,
ICSH2.FR,I,13-11-2021,00:00:00.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
BNPAQ.FR,E,13-11-2021,05:13:14.000,0.000000,0,0.000000,0,,0.000000,0.000000,,,0.000000,,,0.000000,0.000000,,0.000000,,0.000000,0,00:00:00.000,0,,13-11-2021,,,,,,,00:00:00.000,00:00:00.000,,,,,
ICITS.FR,I,13-11-2021,00:00:00.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
MLSHD.FR,E,13-11-2021,05:14:08.000,0.000000,0,0.000000,0,,0.000000,0.000000,,,0.000000,,,0.000000,0.000000,,0.000000,,0.000000,0,00:00:00.000,0,,,,,,,,,00:00:00.000,00:00:00.000,,,,,
SEC.FR,E,13-11-2021,05:14:08.000,0.000000,0,0.000000,0,,0.000000,0.000000,,,0.000000,,,0.000000,0.000000,,0.000000,,0.000000,0,00:00:00.000,0,,13-11-2021,,,,,,,00:00:00.000,00:00:00.000,,,,,
ICNYA.FR,I,13-11-2021,00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAMZ2.FR,I,13-11-2021,00:00:00.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
ALOBR.FR,E,13-11-2021,05:14:08.000,0.000000,0,0.000000,0,,0.000000,0.000000,,,0.000000,,,0.000000,0.000000,,0.000000,,0.000000,0,00:00:00.000,0,,13-11-2021,,,,,,,00:00:00.000,00:00:00.000,,,,,
MLETA.FR,E,13-11-2021,05:14:08.000,0.000000,0,0.000000,0,,0.000000,0.000000,,,0.000000,,,0.000000,0.000000,,0.000000,,0.000000,0,00:00:00.000,0,,13-11-2021,,,,,,,00:00:00.000,00:00:00.000,,,,,
ALPDX.FR,E,13-11-2021,02:00:00.000,0.000000,0,0.000000,0,,0.000000,0.000000,,,0.000000,,,0.000000,0.000000,,0.000000,,0.000000,0,00:00:00.000,0,,13-11-2021,,,,,,,00:00:00.000,00:00:00.000,,,,,
ALVDM.FR,E,13-11-2021,05:14:08.000,0.000000,0,0.000000,0,,0.000000,0.000000,,,0.000000,,,0.000000,0.000000,,0.000000,,0.000000,0,00:00:00.000,0,,13-11-2021,,,,,,,00:00:00.000,00:00:00.000,,,,,
IP50H.FR,I,13-11-2021,00:00:00.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
ETL.FR,E,13-11-2021,05:14:08.000,0.000000,0,0.000000,0,,0.000000,0.000000,,,0.000000,,,0.000000,0.000000,,0.000000,,0.000000,0,00:00:00.000,0,,13-11-2021,,,,,,,00:00:00.000,00:00:00.000,,,,,
ALMND.FR,E,13-11-2021,11:04:24.593,0.000000,0,0.000000,0,,0.000000,0.000000,,,0.000000,,,0.000000,0.000000,,0.000000,,0.000000,0,00:00:00.000,0,,13-11-2021,,,,,,,00:00:00.000,00:00:00.000,,,,,
ALINV.FR,E,13-11-2021,10:40:46.554,0.000000,0,0.000000,0,,0.000000,0.000000,,,0.000000,,,0.000000,0.000000,,0.000000,,0.000000,0,00:00:00.000,0,,13-11-2021,,,,,,,00:00:00.000,00:00:00.000,,,,,
IHPAE.FR,I,13-11-2021,00:00:00.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
LGFB.FR,E,13-11-2021,00:00:00.000,,,,,,,,,,,,,,,,,,,,00:00:00.000,,,,,,,,,,,,,,,,
FRCG.FR,I,13-11-2021,05:13:06.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
MDM.FR,E,13-11-2021,05:14:08.000,0.000000,0,0.000000,0,,0.000000,0.000000,,,0.000000,,,0.000000,0.000000,,0.000000,,0.000000,0,00:00:00.000,0,,13-11-2021,,,,,,,00:00:00.000,00:00:00.000,,,,,
MLAIR.FR,E,13-11-2021,00:00:00.000,0.000000,0,0.000000,0,,0.000000,0.000000,,,0.000000,,,0.000000,0.000000,,0.000000,,0.000000,0,00:00:00.000,0,,13-11-2021,,,,,,,00:00:00.000,00:00:00.000,,,,,
IFLOT.FR,I,13-11-2021,00:00:00.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
IHSEU.FR,I,13-11-2021,00:00:00.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
ASY.FR,E,13-11-2021,02:00:00.000,0.000000,0,0.000000,0,,0.000000,0.000000,,,0.000000,,,0.000000,0.000000,,0.000000,,0.000000,0,00:00:00.000,0,,13-11-2021,,,,,,,00:00:00.000,00:00:00.000,,,,,
IPRIO.FR,I,13-11-2021,05:13:06.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
INLVX.FR,I,13-11-2021,00:00:00.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
MLLOI.FR,E,13-11-2021,05:14:08.000,0.000000,0,0.000000,0,,0.000000,0.000000,,,0.000000,,,0.000000,0.000000,,0.000000,,0.000000,0,00:00:00.000,0,,13-11-2021,,,,,,,00:00:00.000,00:00:00.000,,,,,
IEEDV.FR,I,13-11-2021,00:00:00.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
IPRAR.FR,I,13-11-2021,00:00:00.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
ILWCE.FR,I,13-11-2021,00:00:00.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
ITSLA.FR,I,13-11-2021,00:00:00.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
ALI2S.FR,E,13-11-2021,05:14:08.000,0.000000,0,0.000000,0,,0.000000,0.000000,,,0.000000,,,0.000000,0.000000,,0.000000,,0.000000,0,00:00:00.000,0,,13-11-2021,,,,,,,00:00:00.000,00:00:00.000,,,,,
ALMET.FR,E,13-11-2021,02:00:00.000,0.000000,0,0.000000,0,,0.000000,0.000000,,,0.000000,,,0.000000,0.000000,,0.000000,,0.000000,0,00:00:00.000,0,,13-11-2021,,,,,,,00:00:00.000,00:00:00.000,,,,,
ALTTI.FR,E,13-11-2021,01:00:00.000,0.000000,0,0.000000,0,,0.000000,0.000000,,,0.000000,,,0.000000,0.000000,,0.000000,,0.000000,0,00:00:00.000,0,,13-11-2021,,,,,,,00:00:00.000,00:00:00.000,,,,,
IFLXK.FR,I,13-11-2021,00:00:00.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
ICEMU.FR,I,13-11-2021,05:13:06.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
IMA13.FR,I,13-11-2021,05:13:06.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
INMJP.FR,I,13-11-2021,05:13:06.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
IEGRI.FR,I,13-11-2021,00:00:00.000,,,,,,,0.000000,,,0.000000,,,,0.000000,,0.000000,,0.000000,,00:00:00.000,,,,,,,,,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,00:00:00.000,,,
